Transaction_date,Transaction_ID,Gender,Age,Marital_status,State_names,Segment,Employees_status,Payment_method,Referal,Amount_spent
5/18/2020,152686,Male,37.0,Married,Arkansas,Platinum,Unemployment,PayPal,1.0,1927.09
5/19/2020,152687,Male,47.0,Married,New Mexico,Basic,workers,PayPal,1.0,1708.52
5/19/2020,152688,Female,21.0,Single,Pennsylvania,Silver,workers,Card,1.0,975.61
5/19/2020,152689,Female,71.0,Single,Wyoming,Platinum,Unemployment,Card,1.0,1190.23
5/19/2020,152690,Female,21.0,Married,New Mexico,Basic,self-employed,Other,0.0,334.86
5/19/2020,152691,Female,32.0,Married,Vermont,Basic,workers,PayPal,0.0,570.48
5/20/2020,152692,Male,58.0,Married,Ohio,Basic,self-employed,Other,0.0,1746.89
5/20/2020,152693,Female,18.0,Married,Georgia,Basic,workers,Other,1.0,2926.09
5/20/2020,152694,Male,71.0,Married,Oregon,Basic,Unemployment,Other,1.0,975.54
5/22/2020,152697,Female,59.0,Married,New Jersey,Silver,Employees,Other,1.0,2571.83
5/23/2020,152699,Female,55.0,Married,Oregon,Platinum,Unemployment,Card,0.0,114.52
5/24/2020,152704,Female,35.0,Married,New Jersey,Basic,self-employed,PayPal,1.0,2561.53
5/24/2020,152705,Male,48.0,Married,Minnesota,Missing,Employees,Card,0.0,138.99
5/25/2020,152707,Male,50.0,Married,New Hampshire,Gold,self-employed,Card,1.0,1729.95
5/25/2020,152708,Female,28.0,Married,Nevada,Gold,self-employed,PayPal,1.0,1056.61
5/25/2020,152709,Male,56.0,Married,New York,Basic,Employees,PayPal,1.0,2901.83
5/25/2020,152710,Female,56.0,Married,Colorado,Basic,self-employed,Card,1.0,2557.1
5/25/2020,152711,Female,71.0,Married,Louisiana,Basic,Employees,PayPal,1.0,1322.31
5/26/2020,152712,Male,24.0,Married,Maine,Platinum,Unemployment,PayPal,0.0,244.89
5/26/2020,152713,Female,61.0,Single,Hawaii,Basic,Employees,Card,1.0,693.43
5/27/2020,152714,Female,27.0,Single,Colorado,Silver,workers,Card,0.0,1185.2
5/28/2020,152716,Female,63.0,Single,Pennsylvania,Platinum,self-employed,PayPal,1.0,2409.86
5/28/2020,152717,Female,70.0,Married,South Carolina,Missing,Employees,PayPal,1.0,1317.93
5/29/2020,152719,Female,53.0,Married,Iowa,Basic,self-employed,PayPal,1.0,2640.96
5/29/2020,152720,Female,71.0,Married,Idaho,Basic,Employees,Other,0.0,228.71
5/29/2020,152721,Male,31.0,Married,Virginia,Basic,Employees,PayPal,1.0,108.47
5/30/2020,152722,Female,73.0,Single,New Jersey,Silver,Employees,PayPal,0.0,1683.58
5/30/2020,152723,Female,54.0,Single,Illinois,Basic,workers,Card,1.0,1762.21
5/30/2020,152724,Male,63.0,Married,Ohio,Gold,workers,PayPal,1.0,645.51
5/30/2020,152725,Female,61.0,Married,Montana,Basic,workers,PayPal,1.0,1755.41
5/30/2020,152726,Male,60.0,Single,Delaware,Gold,Employees,PayPal,1.0,55.65
5/31/2020,152727,Male,56.0,Single,Connecticut,Silver,workers,PayPal,0.0,1358.84
5/31/2020,152728,Female,50.0,Single,New Mexico,Missing,Employees,Other,1.0,1323.49
5/31/2020,152729,Female,63.0,Single,Missouri,Basic,self-employed,Other,0.0,2725.43
6/1/2020,152730,Female,59.0,Married,Wisconsin,Silver,Employees,Card,0.0,50.83
6/1/2020,152731,Male,17.0,Married,Nebraska,Platinum,workers,PayPal,0.0,547.97
6/2/2020,152732,Female,76.0,Married,New Jersey,Basic,Unemployment,PayPal,1.0,659.75
6/2/2020,152733,Male,63.0,Married,Missouri,Gold,Employees,PayPal,1.0,809.09
6/3/2020,152734,Female,68.0,Single,South Dakota,Platinum,Employees,PayPal,1.0,2975.5
6/3/2020,152735,Male,19.0,Married,Maine,Missing,workers,Other,0.0,1909.48
6/3/2020,152737,Male,56.0,Married,Wisconsin,Silver,workers,PayPal,1.0,731.05
6/3/2020,152738,Male,60.0,Single,Washington,Missing,workers,Other,1.0,2403.94
6/4/2020,152739,Male,16.0,Married,Maine,Basic,self-employed,PayPal,1.0,994.84
6/5/2020,152741,Female,17.0,Married,Iowa,Missing,workers,Other,1.0,619.26
6/5/2020,152742,Male,78.0,Married,Massachusetts,Basic,Employees,PayPal,1.0,1150.72
6/6/2020,152743,Male,54.0,Single,West Virginia,Platinum,self-employed,Other,1.0,964.18
6/6/2020,152744,Female,44.0,Single,New Jersey,Basic,Unemployment,PayPal,0.0,1972.91
6/7/2020,152746,Female,35.0,Single,Georgia,Basic,Employees,Card,1.0,189.69
6/7/2020,152748,Female,67.0,Married,Kansas,Platinum,workers,Other,0.0,524.88
6/7/2020,152749,Female,36.0,Single,North Carolina,Silver,Employees,Other,1.0,209.75
6/8/2020,152750,Female,77.0,Married,Colorado,Gold,Employees,Other,1.0,2480.85
6/8/2020,152751,Male,48.0,Married,Pennsylvania,Basic,Unemployment,PayPal,1.0,1755.6
6/8/2020,152752,Male,78.0,Married,New Mexico,Basic,Unemployment,Card,1.0,95.05
6/8/2020,152753,Female,39.0,Single,Oklahoma,Platinum,Unemployment,Card,0.0,1557.5
6/9/2020,152754,Female,68.0,Married,Wyoming,Silver,workers,PayPal,1.0,1354.59
6/9/2020,152755,Female,69.0,Married,Minnesota,Platinum,Unemployment,Other,1.0,2455.66
6/11/2020,152757,Male,74.0,Married,South Dakota,Basic,Employees,PayPal,1.0,2477.45
6/11/2020,152758,Female,34.0,Married,Rhode Island,Basic,Unemployment,PayPal,0.0,1132.75
6/12/2020,152760,Female,67.0,Single,Tennessee,Platinum,Employees,Other,1.0,1689.87
6/12/2020,152761,Female,49.0,Married,Colorado,Silver,Employees,PayPal,1.0,2401.32
6/13/2020,152762,Male,67.0,Married,Georgia,Basic,workers,Card,0.0,1847.47
6/15/2020,152763,Male,28.0,Married,Mississippi,Basic,self-employed,Card,1.0,1430.18
6/16/2020,152764,Male,70.0,Married,Indiana,Basic,workers,Other,1.0,2819.18
6/16/2020,152765,Female,31.0,Single,Florida,Basic,Employees,Other,0.0,281.3
6/16/2020,152766,Female,52.0,Married,New Mexico,Basic,Employees,PayPal,1.0,1049.48
6/17/2020,152768,Female,62.0,Single,Texas,Basic,self-employed,PayPal,1.0,1023.12
6/17/2020,152769,Female,45.0,Single,Louisiana,Platinum,workers,PayPal,1.0,469.5
6/17/2020,152770,Male,21.0,Married,Indiana,Platinum,self-employed,PayPal,0.0,2684.41
6/18/2020,152771,Male,41.0,Married,Idaho,Gold,Employees,PayPal,0.0,414.17
6/18/2020,152772,Female,17.0,Single,Vermont,Silver,Employees,Card,1.0,1687.03
6/18/2020,152773,Female,25.0,Single,Oklahoma,Silver,workers,Card,1.0,431.49
6/19/2020,152775,Female,24.0,Married,California,Silver,Employees,Other,1.0,469.54
6/19/2020,152776,Female,64.0,Single,Tennessee,Basic,Unemployment,Other,1.0,1504.4
6/20/2020,152777,Female,18.0,Married,Missouri,Platinum,Unemployment,Other,1.0,2699.0
6/21/2020,152778,Female,50.0,Single,Georgia,Missing,Employees,PayPal,1.0,2734.44
6/21/2020,152779,Female,20.0,Married,Vermont,Basic,workers,Card,1.0,374.79
6/21/2020,152780,Female,26.0,Married,Ohio,Silver,Unemployment,Card,1.0,936.79
6/22/2020,152782,Male,50.0,Single,Virginia,Basic,workers,PayPal,0.0,1670.13
6/22/2020,152783,Female,78.0,Married,Delaware,Silver,Employees,Card,0.0,1982.88
6/23/2020,152784,Female,53.0,Single,New Jersey,Silver,Employees,PayPal,0.0,1912.05
6/23/2020,152785,Female,56.0,Single,Michigan,Silver,self-employed,PayPal,1.0,1653.94
6/24/2020,152787,Male,64.0,Single,Vermont,Platinum,Employees,Other,0.0,2059.46
6/24/2020,152788,Male,25.0,Married,Rhode Island,Basic,Employees,Other,1.0,2760.05
6/24/2020,152790,Female,41.0,Married,Rhode Island,Platinum,Unemployment,PayPal,1.0,2570.96
6/24/2020,152791,Male,29.0,Single,Nebraska,Basic,self-employed,PayPal,1.0,1977.35
6/25/2020,152792,Male,46.0,Married,Utah,Platinum,workers,PayPal,1.0,256.52
6/25/2020,152795,Female,67.0,Single,Ohio,Missing,Employees,Other,1.0,2898.65
6/25/2020,152796,Male,56.0,Single,Washington,Basic,Employees,PayPal,0.0,1096.02
6/25/2020,152797,Male,78.0,Single,Pennsylvania,Gold,Employees,Other,1.0,2477.3
6/25/2020,152798,Female,74.0,Married,Montana,Basic,workers,Card,0.0,1297.82
6/26/2020,152799,Female,15.0,Married,Michigan,Platinum,Employees,Card,1.0,2707.13
6/26/2020,152800,Female,32.0,Married,Missouri,Gold,Employees,Other,0.0,1410.48
6/27/2020,152801,Female,24.0,Married,Texas,Missing,workers,PayPal,0.0,1779.77
6/27/2020,152802,Female,25.0,Married,Nevada,Basic,self-employed,PayPal,1.0,749.03
6/27/2020,152803,Male,38.0,Married,Illinois,Silver,Unemployment,Other,1.0,2791.22
6/28/2020,152804,Male,36.0,Single,Nevada,Silver,Unemployment,Other,1.0,695.22
6/28/2020,152805,Male,48.0,Single,Arkansas,Basic,Employees,Other,1.0,2436.03
6/28/2020,152806,Female,53.0,Single,Michigan,Basic,Employees,Other,1.0,1332.48
6/29/2020,152807,Male,48.0,Single,Delaware,Gold,workers,PayPal,0.0,260.49
6/29/2020,152808,Female,35.0,Married,Georgia,Missing,Employees,PayPal,0.0,27.0
6/29/2020,152809,Female,20.0,Single,Nebraska,Basic,Employees,Card,0.0,1446.68
6/30/2020,152810,Female,42.0,Married,South Carolina,Basic,Employees,Other,0.0,1406.11
7/1/2020,152811,Male,39.0,Married,Wisconsin,Basic,self-employed,Card,1.0,179.72
7/3/2020,152813,Male,45.0,Married,Indiana,Basic,Employees,Card,0.0,2047.61
7/4/2020,152815,Female,51.0,Single,Oklahoma,Platinum,Employees,PayPal,1.0,1261.34
7/4/2020,152816,Female,59.0,Single,Massachusetts,Basic,Employees,Other,0.0,1247.08
7/4/2020,152817,Female,26.0,Single,Maine,Silver,self-employed,PayPal,1.0,1156.49
7/4/2020,152818,Female,51.0,Married,Kansas,Platinum,workers,PayPal,1.0,1242.69
7/4/2020,152819,Female,55.0,Single,Virginia,Basic,Employees,Card,1.0,1709.49
7/5/2020,152820,Female,19.0,Married,Utah,Silver,Employees,PayPal,1.0,1470.07
7/5/2020,152822,Female,78.0,Single,Tennessee,Basic,workers,PayPal,1.0,86.13
7/5/2020,152823,Male,26.0,Married,Montana,Basic,workers,Other,1.0,1938.9
7/5/2020,152824,Female,40.0,Married,Arkansas,Basic,Employees,Card,1.0,956.22
7/6/2020,152825,Male,34.0,Single,New Mexico,Gold,workers,PayPal,0.0,2943.23
7/6/2020,152827,Female,28.0,Single,Alabama,Gold,Employees,PayPal,0.0,1706.13
7/6/2020,152828,Female,49.0,Married,Kentucky,Silver,Employees,Card,0.0,1244.44
7/7/2020,152829,Male,75.0,Married,New Hampshire,Silver,Employees,PayPal,1.0,879.69
7/8/2020,152830,Male,38.0,Single,Florida,Silver,Unemployment,Card,1.0,592.18
7/8/2020,152832,Male,31.0,Single,Oklahoma,Platinum,workers,Card,1.0,2453.53
7/9/2020,152835,Male,76.0,Single,Wyoming,Platinum,Employees,PayPal,1.0,1734.75
7/9/2020,152837,Male,62.0,Single,Massachusetts,Basic,Unemployment,PayPal,1.0,909.53
7/9/2020,152838,Male,57.0,Married,Montana,Platinum,Employees,Card,0.0,1359.64
7/10/2020,152839,Female,69.0,Single,Georgia,Missing,Employees,PayPal,1.0,610.43
7/11/2020,152840,Female,39.0,Single,Illinois,Missing,workers,Card,0.0,1007.89
7/12/2020,152841,Male,58.0,Married,Connecticut,Basic,Unemployment,Other,1.0,2455.55
7/13/2020,152845,Male,51.0,Single,Massachusetts,Basic,Employees,PayPal,1.0,1515.2
7/13/2020,152846,Female,50.0,Single,Vermont,Basic,workers,Other,1.0,927.66
7/13/2020,152847,Female,47.0,Married,Illinois,Basic,self-employed,Card,0.0,831.81
7/14/2020,152849,Male,56.0,Single,Idaho,Silver,self-employed,PayPal,1.0,142.06
7/14/2020,152850,Male,76.0,Married,Arkansas,Platinum,Unemployment,PayPal,0.0,775.85
7/14/2020,152853,Female,18.0,Married,Missouri,Silver,Employees,PayPal,1.0,1746.45
7/14/2020,152854,Female,68.0,Single,Arkansas,Basic,Employees,Other,1.0,569.55
7/15/2020,152855,Male,72.0,Single,Rhode Island,Basic,workers,Card,1.0,2727.77
7/15/2020,152857,Female,72.0,Single,Mississippi,Basic,Employees,Card,0.0,2859.19
7/16/2020,152858,Male,78.0,Single,Virginia,Basic,self-employed,Other,0.0,575.15
7/17/2020,152859,Male,42.0,Single,West Virginia,Gold,Employees,Other,1.0,532.06
7/18/2020,152860,Male,22.0,Single,Oregon,Basic,Employees,PayPal,0.0,432.25
7/19/2020,152862,Female,70.0,Married,Iowa,Basic,workers,PayPal,1.0,1763.31
7/20/2020,152863,Female,54.0,Married,Georgia,Platinum,workers,PayPal,1.0,1285.09
7/20/2020,152864,Male,42.0,Married,Arizona,Platinum,self-employed,Card,1.0,932.8
7/22/2020,152866,Female,48.0,Married,Alaska,Basic,Employees,PayPal,0.0,830.35
7/23/2020,152867,Female,31.0,Married,South Carolina,Basic,self-employed,Other,1.0,2778.69
7/24/2020,152868,Female,20.0,Single,North Carolina,Silver,workers,PayPal,1.0,2463.71
7/24/2020,152869,Male,63.0,Single,Michigan,Basic,self-employed,PayPal,1.0,2777.64
7/24/2020,152870,Male,24.0,Married,Missouri,Gold,Employees,Other,1.0,2977.78
7/24/2020,152871,Female,36.0,Married,New Jersey,Basic,self-employed,PayPal,0.0,1713.06
7/25/2020,152872,Female,73.0,Single,New Hampshire,Platinum,workers,Card,0.0,1480.73
7/25/2020,152873,Female,44.0,Married,Rhode Island,Silver,self-employed,Card,0.0,81.6
7/25/2020,152874,Female,48.0,Single,New Jersey,Missing,Unemployment,PayPal,0.0,1076.42
7/26/2020,152876,Female,64.0,Married,New Jersey,Basic,workers,Card,0.0,1809.51
7/26/2020,152877,Female,26.0,Married,Nevada,Gold,Employees,PayPal,0.0,1594.05
7/27/2020,152878,Female,24.0,Married,Hawaii,Missing,Employees,Card,1.0,1399.66
7/27/2020,152879,Female,47.0,Single,Delaware,Silver,Employees,PayPal,0.0,2712.34
7/27/2020,152880,Male,41.0,Single,South Dakota,Gold,workers,Card,1.0,193.47
7/27/2020,152881,Male,35.0,Single,Montana,Silver,self-employed,Card,1.0,1912.21
7/27/2020,152882,Male,75.0,Single,South Carolina,Silver,Employees,PayPal,1.0,1813.83
7/27/2020,152883,Female,58.0,Married,South Dakota,Basic,Employees,Other,0.0,1257.05
7/27/2020,152884,Female,27.0,Single,Utah,Basic,Employees,Card,0.0,477.56
7/28/2020,152885,Female,30.0,Single,Vermont,Silver,workers,Card,1.0,684.07
7/28/2020,152886,Female,53.0,Single,Illinois,Silver,workers,PayPal,1.0,2498.29
7/29/2020,152888,Female,53.0,Single,Maine,Silver,Employees,PayPal,1.0,2807.19
7/29/2020,152889,Male,29.0,Single,Iowa,Silver,workers,PayPal,1.0,1399.61
7/30/2020,152891,Male,15.0,Married,Maryland,Basic,workers,Card,1.0,1622.68
7/31/2020,152892,Male,44.0,Married,Kentucky,Missing,Employees,PayPal,0.0,2620.07
7/31/2020,152893,Female,53.0,Married,Delaware,Silver,Employees,Card,1.0,1083.79
8/2/2020,152894,Male,46.0,Single,South Carolina,Platinum,Employees,PayPal,1.0,2047.83
8/3/2020,152895,Female,76.0,Married,Arizona,Basic,self-employed,PayPal,1.0,1858.94
8/3/2020,152896,Female,70.0,Married,New Hampshire,Missing,self-employed,Other,1.0,1194.36
8/3/2020,152897,Female,37.0,Married,Delaware,Platinum,self-employed,PayPal,0.0,924.05
8/4/2020,152898,Male,27.0,Married,Illinois,Missing,self-employed,PayPal,0.0,1020.51
8/5/2020,152900,Female,65.0,Married,Delaware,Basic,self-employed,Other,0.0,1923.68
8/6/2020,152901,Female,39.0,Married,Florida,Platinum,Unemployment,PayPal,1.0,515.31
8/7/2020,152903,Male,42.0,Single,Kansas,Basic,Unemployment,PayPal,1.0,611.85
8/7/2020,152905,Male,41.0,Married,North Dakota,Platinum,self-employed,PayPal,1.0,1258.21
8/7/2020,152906,Female,57.0,Married,Delaware,Basic,Employees,Other,1.0,1613.7
8/7/2020,152907,Female,22.0,Single,Washington,Basic,Employees,Other,1.0,1025.38
8/7/2020,152908,Male,40.0,Single,Vermont,Basic,Employees,PayPal,1.0,2447.15
8/8/2020,152909,Female,49.0,Married,Delaware,Platinum,Employees,Other,1.0,757.25
8/8/2020,152912,Female,51.0,Married,Wisconsin,Basic,Employees,Card,1.0,691.88
8/8/2020,152913,Male,34.0,Single,Delaware,Basic,Employees,Other,0.0,1086.39
8/8/2020,152914,Male,35.0,Married,Wyoming,Silver,Unemployment,Other,1.0,1281.02
8/9/2020,152915,Female,54.0,Married,Maryland,Basic,Unemployment,PayPal,0.0,2837.11
8/9/2020,152916,Male,20.0,Married,Alaska,Basic,Employees,Other,1.0,956.47
8/9/2020,152917,Male,28.0,Married,North Dakota,Gold,workers,PayPal,1.0,1169.07
8/9/2020,152918,Female,57.0,Married,California,Silver,Employees,Other,1.0,909.76
8/10/2020,152919,Male,47.0,Married,North Dakota,Missing,workers,PayPal,1.0,2488.07
8/10/2020,152920,Male,35.0,Married,New Jersey,Missing,Employees,Card,1.0,2502.4
8/11/2020,152921,Male,24.0,Married,South Dakota,Silver,self-employed,PayPal,0.0,2450.77
8/12/2020,152923,Female,21.0,Married,Pennsylvania,Platinum,self-employed,PayPal,1.0,1738.33
8/12/2020,152924,Female,49.0,Single,South Dakota,Basic,self-employed,Card,0.0,2716.49
8/12/2020,152925,Male,61.0,Married,Connecticut,Platinum,workers,Card,0.0,1399.42
8/12/2020,152926,Male,46.0,Married,Maine,Basic,workers,PayPal,0.0,865.54
8/13/2020,152928,Female,28.0,Married,Louisiana,Platinum,workers,PayPal,1.0,2045.09
8/13/2020,152929,Male,49.0,Married,West Virginia,Gold,self-employed,Card,1.0,1220.29
8/14/2020,152932,Female,15.0,Married,Connecticut,Basic,self-employed,PayPal,1.0,297.52
8/14/2020,152933,Male,71.0,Married,Iowa,Basic,workers,Other,0.0,1909.8
8/15/2020,152934,Female,22.0,Married,Massachusetts,Basic,workers,Other,1.0,2037.06
8/15/2020,152935,Female,26.0,Married,New Hampshire,Silver,self-employed,Other,0.0,1131.36
8/16/2020,152936,Male,78.0,Married,Colorado,Basic,Employees,Other,0.0,1018.32
8/16/2020,152937,Female,22.0,Married,Arkansas,Silver,self-employed,Other,1.0,632.71
8/16/2020,152938,Male,48.0,Married,Connecticut,Missing,Unemployment,PayPal,1.0,1133.85
8/16/2020,152939,Female,37.0,Single,Kentucky,Basic,workers,PayPal,1.0,2059.67
8/16/2020,152940,Female,40.0,Married,Virginia,Platinum,workers,Card,1.0,2060.98
8/17/2020,152942,Female,50.0,Married,Mississippi,Basic,self-employed,Other,0.0,2073.99
8/17/2020,152943,Male,18.0,Married,Mississippi,Platinum,self-employed,Other,0.0,723.41
8/17/2020,152944,Male,16.0,Single,Alaska,Basic,Employees,Other,1.0,2450.39
8/17/2020,152945,Female,71.0,Single,Missouri,Basic,workers,PayPal,0.0,2471.27
8/17/2020,152946,Male,30.0,Single,South Carolina,Silver,workers,Card,1.0,617.17
8/17/2020,152947,Male,78.0,Single,Massachusetts,Silver,Employees,Other,1.0,938.46
8/18/2020,152948,Male,27.0,Married,Mississippi,Platinum,workers,PayPal,1.0,1092.08
8/18/2020,152949,Female,67.0,Single,Hawaii,Basic,self-employed,PayPal,1.0,102.33
8/18/2020,152950,Male,45.0,Married,Illinois,Gold,Employees,Other,1.0,828.31
8/18/2020,152951,Female,72.0,Married,Montana,Gold,workers,Other,1.0,2536.61
8/18/2020,152953,Female,74.0,Married,Alaska,Basic,Employees,Card,1.0,141.5
8/18/2020,152954,Male,61.0,Single,New Mexico,Silver,workers,Other,1.0,1844.52
8/19/2020,152955,Female,35.0,Married,Iowa,Gold,Employees,PayPal,1.0,891.61
8/21/2020,152958,Female,35.0,Single,Mississippi,Silver,Employees,Card,1.0,2514.29
8/21/2020,152959,Female,26.0,Single,Indiana,Platinum,Employees,Other,1.0,378.51
8/21/2020,152961,Female,65.0,Married,Wisconsin,Silver,workers,PayPal,1.0,218.78
8/22/2020,152962,Male,45.0,Single,Arkansas,Gold,Employees,PayPal,1.0,1762.76
8/22/2020,152963,Male,34.0,Single,Alaska,Basic,workers,PayPal,0.0,867.14
8/22/2020,152965,Male,32.0,Single,New Hampshire,Basic,Employees,PayPal,0.0,2609.52
8/23/2020,152966,Male,41.0,Single,South Dakota,Platinum,self-employed,Card,1.0,1892.34
8/23/2020,152967,Male,27.0,Married,North Dakota,Basic,workers,Card,0.0,2685.55
8/23/2020,152968,Female,35.0,Single,Minnesota,Platinum,workers,PayPal,1.0,1212.74
8/23/2020,152969,Male,51.0,Married,South Carolina,Basic,workers,Card,1.0,495.37
8/23/2020,152970,Female,34.0,Single,Massachusetts,Basic,workers,Card,0.0,417.77
8/24/2020,152971,Male,30.0,Single,Colorado,Basic,self-employed,PayPal,0.0,772.82
8/24/2020,152972,Male,21.0,Single,Rhode Island,Silver,self-employed,Card,1.0,277.8
8/25/2020,152973,Male,77.0,Married,Oregon,Missing,workers,Card,0.0,1449.98
8/25/2020,152974,Male,31.0,Married,California,Silver,Employees,Other,1.0,550.23
8/26/2020,152975,Female,18.0,Single,Kansas,Silver,Employees,PayPal,0.0,2540.03
8/26/2020,152976,Male,30.0,Married,Idaho,Silver,self-employed,PayPal,1.0,1116.37
8/26/2020,152977,Female,36.0,Married,Wyoming,Silver,Employees,PayPal,1.0,698.92
8/27/2020,152978,Male,54.0,Married,Montana,Silver,workers,Card,1.0,1556.63
8/27/2020,152979,Female,38.0,Married,New Mexico,Silver,self-employed,PayPal,0.0,1119.32
8/27/2020,152980,Female,67.0,Married,Texas,Basic,workers,PayPal,1.0,1511.17
8/28/2020,152982,Female,52.0,Married,Washington,Silver,Employees,PayPal,1.0,2066.55
8/28/2020,152983,Male,55.0,Married,Colorado,Platinum,workers,PayPal,1.0,800.72
8/28/2020,152985,Male,37.0,Single,West Virginia,Missing,workers,Card,0.0,488.18
8/29/2020,152986,Male,75.0,Single,Alaska,Basic,workers,Card,1.0,2497.31
8/29/2020,152990,Male,56.0,Married,South Carolina,Platinum,Employees,PayPal,1.0,809.8
8/29/2020,152991,Male,18.0,Married,Florida,Platinum,Unemployment,Other,1.0,1692.57
8/29/2020,152992,Male,55.0,Single,Oregon,Platinum,Employees,PayPal,1.0,1930.6
8/29/2020,152993,Female,29.0,Single,California,Silver,workers,PayPal,1.0,1518.21
8/29/2020,152994,Male,66.0,Single,Florida,Basic,Employees,Card,0.0,355.09
8/29/2020,152995,Female,31.0,Single,Oregon,Basic,Employees,PayPal,1.0,578.93
8/29/2020,152996,Male,17.0,Single,Alaska,Silver,Employees,Other,1.0,2764.48
8/29/2020,152997,Female,68.0,Married,Iowa,Platinum,workers,PayPal,0.0,372.21
8/30/2020,152998,Male,75.0,Single,North Carolina,Missing,Employees,PayPal,0.0,199.61
8/30/2020,152999,Male,71.0,Married,Wyoming,Basic,Unemployment,PayPal,0.0,1647.3
8/30/2020,153000,Female,53.0,Married,North Dakota,Basic,Employees,Card,0.0,1734.42
8/31/2020,153001,Female,53.0,Married,Missouri,Gold,self-employed,Other,1.0,247.44
8/31/2020,153002,Female,54.0,Married,Ohio,Basic,Employees,PayPal,0.0,2539.28
9/2/2020,153003,Female,71.0,Single,Montana,Missing,Employees,Other,1.0,2940.18
9/2/2020,153004,Male,25.0,Married,Louisiana,Platinum,Employees,PayPal,1.0,1243.87
9/3/2020,153005,Male,30.0,Single,Arkansas,Silver,Unemployment,PayPal,1.0,1426.62
9/3/2020,153006,Female,77.0,Married,Nebraska,Basic,Employees,PayPal,0.0,2455.7
9/3/2020,153007,Male,35.0,Married,Wyoming,Basic,workers,Card,0.0,984.7
9/4/2020,153008,Male,52.0,Single,Alaska,Silver,Employees,PayPal,1.0,91.32
9/4/2020,153009,Female,65.0,Single,Connecticut,Gold,Employees,Card,1.0,2747.01
9/4/2020,153010,Female,56.0,Married,Alaska,Silver,workers,PayPal,0.0,462.96
9/4/2020,153011,Male,22.0,Married,Alabama,Missing,Employees,PayPal,0.0,350.72
9/4/2020,153013,Female,60.0,Married,Maine,Missing,workers,Card,0.0,2615.63
9/5/2020,153014,Female,59.0,Single,Colorado,Silver,self-employed,Other,0.0,2482.68
9/5/2020,153015,Female,16.0,Married,Vermont,Basic,workers,Other,0.0,2582.06
9/6/2020,153017,Male,53.0,Single,Arkansas,Basic,Employees,PayPal,1.0,756.77
9/6/2020,153018,Male,24.0,Married,Oklahoma,Basic,Employees,Card,1.0,1760.72
9/6/2020,153019,Male,76.0,Married,Montana,Basic,Employees,Other,1.0,1079.16
9/6/2020,153020,Female,77.0,Married,Maryland,Platinum,workers,PayPal,1.0,2924.2
9/6/2020,153022,Female,21.0,Married,Alabama,Silver,Unemployment,Card,1.0,2749.37
9/6/2020,153023,Female,52.0,Married,South Dakota,Basic,workers,Card,1.0,1186.99
9/7/2020,153024,Male,29.0,Single,New Jersey,Basic,workers,PayPal,0.0,2483.15
9/8/2020,153026,Female,36.0,Married,Minnesota,Platinum,Unemployment,Other,1.0,1956.08
9/9/2020,153027,Female,35.0,Single,Nevada,Basic,self-employed,PayPal,1.0,2819.1
9/9/2020,153028,Female,63.0,Married,Arizona,Platinum,Employees,Other,1.0,104.94
9/9/2020,153029,Female,34.0,Married,Kentucky,Basic,workers,PayPal,1.0,520.58
9/9/2020,153030,Male,68.0,Married,Indiana,Basic,workers,Card,1.0,1836.9
9/9/2020,153031,Female,73.0,Single,Idaho,Basic,self-employed,Card,1.0,2816.59
9/9/2020,153032,Female,24.0,Married,Wyoming,Basic,Unemployment,PayPal,1.0,16.27
9/10/2020,153033,Female,77.0,Married,Arizona,Basic,Employees,Other,1.0,1036.59
9/12/2020,153034,Female,57.0,Married,New York,Basic,workers,Card,0.0,1890.94
9/12/2020,153035,Female,58.0,Married,West Virginia,Missing,self-employed,Other,0.0,1874.12
9/12/2020,153037,Female,73.0,Married,Mississippi,Basic,Employees,Card,0.0,431.2
9/13/2020,153038,Female,75.0,Married,Nevada,Platinum,Employees,Card,1.0,1644.28
9/14/2020,153039,Female,44.0,Single,Washington,Gold,workers,PayPal,1.0,242.71
9/15/2020,153040,Male,38.0,Married,Delaware,Platinum,workers,PayPal,1.0,352.53
9/15/2020,153042,Male,31.0,Married,New Jersey,Platinum,Employees,Other,1.0,1902.13
9/15/2020,153043,Female,54.0,Single,Ohio,Gold,Employees,Card,0.0,869.32
9/15/2020,153045,Female,24.0,Married,Wyoming,Silver,Employees,Card,0.0,385.6
9/16/2020,153046,Male,66.0,Married,Washington,Missing,Employees,PayPal,1.0,352.63
9/16/2020,153047,Female,77.0,Single,Connecticut,Platinum,Employees,PayPal,0.0,137.36
9/16/2020,153048,Female,69.0,Married,Washington,Platinum,Employees,Card,0.0,825.15
9/17/2020,153049,Female,42.0,Single,New Jersey,Basic,workers,Card,1.0,760.47
9/17/2020,153050,Male,20.0,Married,Kentucky,Platinum,Unemployment,PayPal,1.0,832.07
9/18/2020,153051,Female,75.0,Single,Hawaii,Basic,Employees,Card,0.0,1267.48
9/18/2020,153052,Male,20.0,Single,Hawaii,Basic,self-employed,PayPal,1.0,1119.94
9/18/2020,153053,Female,36.0,Single,Tennessee,Platinum,self-employed,Other,1.0,2677.95
9/18/2020,153055,Male,24.0,Married,West Virginia,Basic,Unemployment,Other,1.0,1857.82
9/19/2020,153056,Female,18.0,Married,Vermont,Basic,Unemployment,PayPal,1.0,534.11
